1.43253e+3, 1.27043e-30
1.46413e+3, 1.56552e-30
1.48949e+3, 1.90456e-30
1.51528e+3, 2.31703e-30
1.53667e+3, 2.79152e-30
1.55926e+3, 3.37781e-30
1.59309e+3, 4.11205e-30
1.63464e+3, 5.13598e-30
1.67729e+3, 6.40644e-30
1.72104e+3, 7.97018e-30
1.76594e+3, 9.91559e-30
1.81200e+3, 1.23684e-29
1.84734e+3, 1.51065e-29
1.89797e+3, 1.88880e-29
1.95514e+3, 2.32803e-29
2.01107e+3, 2.87782e-29
2.07877e+3, 3.51558e-29
2.15755e+3, 4.39484e-29
2.22927e+3, 5.43001e-29
2.30150e+3, 6.56415e-29
2.36733e+3, 7.94055e-29
2.44703e+3, 9.64709e-29
2.53251e+3, 1.20739e-28
2.64357e+3, 1.46617e-28
2.75950e+3, 1.77200e-28
2.88052e+3, 2.14163e-28
3.00684e+3, 2.59655e-28
3.15221e+3, 3.14727e-28
3.33309e+3, 3.76041e-28
3.53951e+3, 4.50907e-28
3.75871e+3, 5.40068e-28
4.02590e+3, 6.49216e-28
4.36796e+3, 7.61517e-28
4.77994e+3, 9.05233e-28
5.25328e+3, 1.03822e-27
5.77349e+3, 1.15125e-27
6.34521e+3, 1.26110e-27
6.97355e+3, 1.32227e-27
7.66412e+3, 1.38343e-27
8.42306e+3, 1.39940e-27
9.25716e+3, 1.39740e-27
1.01739e+4, 1.38641e-27
1.11813e+4, 1.35105e-27
1.22886e+4, 1.31282e-27
1.35055e+4, 1.25749e-27
1.48429e+4, 1.19760e-27
1.63127e+4, 1.13566e-27
1.76987e+4, 1.09406e-27
1.97034e+4, 9.91613e-28
2.16546e+4, 9.34944e-28
2.37989e+4, 8.70199e-28
2.61556e+4, 8.06458e-28
2.87457e+4, 7.45244e-28
3.15923e+4, 6.90656e-28
3.47207e+4, 6.36402e-28
3.81590e+4, 5.85569e-28
4.19377e+4, 5.38796e-28
4.60907e+4, 4.94694e-28
5.06548e+4, 4.53875e-28
5.56710e+4, 4.15827e-28
6.11838e+4, 3.81516e-28
6.72426e+4, 3.48282e-28
7.39014e+4, 3.19315e-28
8.12195e+4, 2.92757e-28
8.92624e+4, 2.68408e-28
9.81017e+4, 2.46084e-28
1.07816e+5, 2.25617e-28
1.18493e+5, 2.09241e-28
1.30227e+5, 1.88833e-28
1.43123e+5, 1.73252e-28
1.56846e+5, 1.59134e-28
1.72872e+5, 1.45422e-28
1.89991e+5, 1.32659e-28
2.08804e+5, 1.21364e-28
2.29482e+5, 1.10872e-28
2.52206e+5, 1.01432e-28
2.77181e+5, 9.24632e-29
3.04629e+5, 8.42271e-29
3.34795e+5, 7.69453e-29
3.67949e+5, 7.00915e-29
4.04385e+5, 6.38940e-29
4.44430e+5, 5.82445e-29
4.88440e+5, 5.30564e-29
5.36808e+5, 4.83305e-29
5.89966e+5, 4.40571e-29
6.48388e+5, 4.01040e-29
7.12595e+5, 3.65318e-29
7.83161e+5, 3.32539e-29
8.60714e+5, 3.02701e-29
9.41896e+5, 2.76551e-29
