1.06149e-2, 1.47087e-9
1.14627e-2, 5.80341e-6
1.21700e-2, 1.48028e-9
1.30765e-2, 5.82668e-6
1.38834e-2, 1.48028e-9
1.49176e-2, 5.82668e-6
1.58380e-2, 1.48028e-9
1.70178e-2, 5.82668e-6
1.80679e-2, 1.48028e-9
1.94138e-2, 5.82668e-6
2.06116e-2, 1.48028e-9
2.21470e-2, 5.82668e-6
2.35136e-2, 1.48028e-9
2.52651e-2, 5.82668e-6
2.68240e-2, 1.48028e-9
2.88222e-2, 5.82668e-6
3.06006e-2, 1.48028e-9
3.28801e-2, 5.82668e-6
3.49089e-2, 1.48028e-9
3.75093e-2, 5.82668e-6
3.98237e-2, 1.48028e-9
4.27902e-2, 5.82668e-6
4.54305e-2, 1.48028e-9
4.88147e-2, 5.82668e-6
5.18266e-2, 1.48028e-9
5.56873e-2, 5.82668e-6
5.91233e-2, 1.51415e-9
6.35275e-2, 5.82668e-6
6.74473e-2, 1.48363e-9
7.24716e-2, 5.82668e-6
7.69432e-2, 1.48028e-9
8.26749e-2, 5.82668e-6
8.77761e-2, 1.48028e-9
9.43147e-2, 5.82668e-6
1.00134e-1, 1.48028e-9
1.07593e-1, 5.82668e-6
1.14232e-1, 1.48028e-9
1.22741e-1, 5.82668e-6
1.30315e-1, 1.48028e-9
1.40022e-1, 5.82668e-6
1.48662e-1, 1.48028e-9
1.59736e-1, 5.82668e-6
1.69592e-1, 1.48028e-9
1.82225e-1, 5.82668e-6
1.93469e-1, 1.48028e-9
2.07881e-1, 5.82668e-6
2.20707e-1, 1.48028e-9
2.37148e-1, 5.82668e-6
2.51781e-1, 1.48028e-9
2.70536e-1, 5.82668e-6
2.87229e-1, 1.48028e-9
3.08625e-1, 5.82668e-6
3.27668e-1, 1.48028e-9
3.52077e-1, 5.82668e-6
3.73800e-1, 1.48028e-9
4.01645e-1, 5.82668e-6
4.26428e-1, 1.48028e-9
4.58193e-1, 5.82668e-6
4.86465e-1, 1.48028e-9
5.22702e-1, 5.82668e-6
5.54954e-1, 1.48028e-9
5.96294e-1, 5.82668e-6
6.33086e-1, 1.48028e-9
6.80246e-1, 5.82668e-6
7.22219e-1, 1.46874e-9
7.76018e-1, 5.82668e-6
8.23900e-1, 1.46618e-9
8.85274e-1, 5.82668e-6
9.39897e-1, 1.46618e-9
1.00991e+0, 5.85208e-6
1.07223e+0, 1.46364e-9
1.15210e+0, 5.88271e-6
1.22318e+0, 1.45222e-9
1.31430e+0, 5.90836e-6
1.39540e+0, 1.45222e-9
1.49934e+0, 5.93928e-6
1.59185e+0, 1.49495e-9
1.71043e+0, 5.93928e-6
1.81597e+0, 1.51758e-9
1.95125e+0, 5.93928e-6
2.07164e+0, 1.48286e-9
2.22596e+0, 5.94445e-6
2.36331e+0, 1.49452e-9
2.53936e+0, 5.99639e-6
2.69604e+0, 1.51020e-9
2.89687e+0, 6.04879e-6
3.07562e+0, 1.54072e-9
3.30473e+0, 6.05405e-6
3.50863e+0, 1.63747e-9
3.77000e+0, 6.09103e-6
4.00262e+0, 1.78920e-9
4.30078e+0, 6.17104e-6
4.56614e+0, 2.11658e-9
4.90629e+0, 6.21955e-6
5.29285e+0, 3.29668e-9
5.08574e+0, 2.60350e-9
5.59704e+0, 6.31222e-6
5.76713e+0, 3.59320e-9
6.38505e+0, 6.43980e-6
6.19674e+0, 4.42818e-9
6.65834e+0, 5.47461e-9
7.28400e+0, 6.59286e-6
7.36195e+0, 6.64354e-9
7.72187e+0, 8.26826e-9
8.30952e+0, 6.65625e-6
8.12677e+0, 1.01467e-8
8.99751e+0, 1.23798e-8
9.47942e+0, 6.19794e-6
1.02365e+1, 1.50975e-8
1.08140e+1, 5.77621e-6
1.16517e+1, 1.72409e-8
1.23365e+1, 5.42077e-6
1.32215e+1, 1.96248e-8
1.40734e+1, 5.14955e-6
1.51218e+1, 2.36040e-8
1.60548e+1, 4.91322e-6
1.72508e+1, 2.74857e-8
1.83152e+1, 4.72459e-6
1.96795e+1, 3.22853e-8
2.08938e+1, 4.63905e-6
2.24502e+1, 3.82878e-8
2.38354e+1, 4.63099e-6
2.56109e+1, 4.56042e-8
2.71912e+1, 4.66739e-6
2.90423e+1, 5.56049e-8
3.10194e+1, 4.67552e-6
3.27368e+1, 6.82588e-8
3.53867e+1, 4.72048e-6
3.69013e+1, 8.38324e-8
4.03688e+1, 4.72048e-6
4.16454e+1, 1.04392e-7
4.60523e+1, 4.72048e-6
4.56132e+1, 1.26515e-7
5.05889e+1, 1.59184e-7
5.25360e+1, 4.67959e-6
5.56563e+1, 2.02005e-7
5.99325e+1, 4.61892e-6
5.99325e+1, 2.44441e-7
6.45514e+1, 3.03647e-7
6.83705e+1, 4.54319e-6
7.00277e+1, 3.64208e-7
7.79964e+1, 4.41846e-6
7.56960e+1, 4.44033e-7
8.66196e+1, 7.23375e-7
8.13551e+1, 5.69475e-7
8.89775e+1, 4.27477e-6
9.36268e+1, 9.23895e-7
9.92853e+1, 1.17334e-6
1.01505e+2, 4.10708e-6
1.08356e+2, 1.51543e-6
1.15795e+2, 3.90498e-6
1.14569e+2, 1.95090e-6
1.20752e+2, 2.42155e-6
1.26424e+2, 2.99141e-6
1.28049e+2, 3.51373e-6
