# m_de [MeV], m_dp [MeV], epsilon
1.000e+06,1.000e+06,2.812e-08
1.000e+06,1.000e+06,3.728e-08
1.000e+06,1.000e+06,4.942e-08
1.000e+06,1.000e+06,6.551e-08
1.000e+06,1.000e+06,8.685e-08
1.000e+06,1.000e+06,1.151e-07
1.000e+06,1.000e+06,1.526e-07
1.000e+06,1.000e+06,2.024e-07
1.000e+06,1.000e+06,2.683e-07
1.000e+06,1.000e+06,3.556e-07
1.000e+06,1.000e+06,4.715e-07
1.000e+06,1.000e+06,6.251e-07
1.000e+06,1.000e+06,8.286e-07
1.000e+06,1.000e+06,1.099e-06
1.000e+06,1.000e+06,1.456e-06
1.000e+06,1.000e+06,1.931e-06
1.000e+06,1.000e+06,2.560e-06
1.000e+06,1.000e+06,3.393e-06
1.000e+06,1.000e+06,4.498e-06
1.000e+06,1.000e+06,5.964e-06
1.000e+06,1.000e+06,7.906e-06
1.000e+06,1.000e+06,1.048e-05
1.000e+06,1.000e+06,1.389e-05
1.000e+06,1.000e+06,1.842e-05
1.000e+06,1.000e+06,2.442e-05
1.000e+06,1.000e+06,3.237e-05
1.000e+06,1.000e+06,4.292e-05
1.000e+06,1.000e+06,5.690e-05
1.000e+06,1.000e+06,7.543e-05
1.000e+06,1.000e+06,1.000e-04
1.000e+06,1.000e+09,1.000e-10
1.000e+06,1.000e+09,1.326e-10
1.000e+06,1.000e+09,1.758e-10
1.000e+06,1.000e+09,2.330e-10
1.000e+06,1.000e+09,3.089e-10
1.000e+06,1.000e+09,4.095e-10
1.000e+06,1.000e+09,5.429e-10
1.000e+06,1.000e+09,7.197e-10
1.000e+06,1.000e+09,9.541e-10
1.000e+06,1.000e+09,1.265e-09
1.000e+06,1.000e+09,1.677e-09
1.000e+06,1.000e+09,2.223e-09
1.000e+06,1.000e+09,2.947e-09
1.000e+06,1.000e+09,3.907e-09
1.000e+06,1.000e+09,5.179e-09
1.000e+06,1.000e+09,6.866e-09
1.000e+06,1.000e+09,9.103e-09
1.000e+06,1.000e+09,1.207e-08
1.000e+06,1.000e+09,1.600e-08
1.000e+06,1.000e+09,2.121e-08
1.000e+06,1.000e+09,2.812e-08
1.000e+06,1.000e+09,3.728e-08
1.000e+06,1.000e+09,4.942e-08
1.000e+06,1.000e+09,6.551e-08
1.000e+06,1.000e+09,8.685e-08
1.000e+06,1.000e+09,1.151e-07
1.000e+06,1.000e+09,1.526e-07
1.000e+06,1.000e+09,2.024e-07
1.000e+06,1.000e+09,2.683e-07
1.000e+06,1.000e+09,3.556e-07
1.000e+06,1.000e+09,4.715e-07
1.000e+06,1.000e+09,6.251e-07
1.000e+06,1.000e+09,8.286e-07
1.000e+06,1.000e+09,1.099e-06
1.000e+06,1.000e+09,1.456e-06
1.000e+06,1.000e+09,1.931e-06
1.000e+06,1.000e+09,2.560e-06
1.000e+06,1.000e+09,3.393e-06
1.000e+06,1.000e+09,4.498e-06
1.000e+06,1.000e+09,5.964e-06
1.000e+06,1.000e+09,7.906e-06
1.000e+06,1.000e+09,1.048e-05
1.000e+06,1.000e+09,1.389e-05
1.000e+06,1.000e+09,1.842e-05
1.000e+06,1.000e+09,2.442e-05
1.000e+06,1.000e+09,3.237e-05
1.000e+06,1.000e+09,4.292e-05
1.000e+06,1.000e+09,5.690e-05
1.000e+06,1.000e+09,7.543e-05
1.000e+06,1.000e+09,1.000e-04
