9.541e+01, 9.541e-01, 9.541e+06
9.541e+02, 9.541e+00, 9.541e+07
1.099e+00, 1.099e-02, 1.099e+05
2.197e+00, 2.197e-02, 2.197e+05
3.296e+00, 3.296e-02, 3.296e+05
4.394e+00, 4.394e-02, 4.394e+05
5.493e+00, 5.493e-02, 5.493e+05
6.591e+00, 6.591e-02, 6.591e+05
7.690e+00, 7.690e-02, 7.690e+05
8.788e+00, 8.788e-02, 8.788e+05
9.887e+00, 9.887e-02, 9.887e+05
1.099e+01, 1.099e-01, 1.099e+06
2.746e+01, 2.746e-01, 2.746e+06
5.493e+01, 5.493e-01, 5.493e+06
1.099e+02, 1.099e+00, 1.099e+07
1.099e+03, 1.099e+01, 1.099e+08
1.265e+00, 1.265e-02, 1.265e+05
2.530e+00, 2.530e-02, 2.530e+05
3.795e+00, 3.795e-02, 3.795e+05
5.059e+00, 5.059e-02, 5.059e+05
6.324e+00, 6.324e-02, 6.324e+05
7.589e+00, 7.589e-02, 7.589e+05
8.854e+00, 8.854e-02, 8.854e+05
1.012e+01, 1.012e-01, 1.012e+06
1.138e+01, 1.138e-01, 1.138e+06
1.265e+01, 1.265e-01, 1.265e+06
3.162e+01, 3.162e-01, 3.162e+06
6.324e+01, 6.324e-01, 6.324e+06
1.265e+02, 1.265e+00, 1.265e+07
1.265e+03, 1.265e+01, 1.265e+08
1.456e+00, 1.456e-02, 1.456e+05
2.913e+00, 2.913e-02, 2.913e+05
4.369e+00, 4.369e-02, 4.369e+05
5.825e+00, 5.825e-02, 5.825e+05
7.282e+00, 7.282e-02, 7.282e+05
8.738e+00, 8.738e-02, 8.738e+05
1.019e+01, 1.019e-01, 1.019e+06
1.165e+01, 1.165e-01, 1.165e+06
1.311e+01, 1.311e-01, 1.311e+06
1.456e+01, 1.456e-01, 1.456e+06
3.641e+01, 3.641e-01, 3.641e+06
7.282e+01, 7.282e-01, 7.282e+06
1.456e+02, 1.456e+00, 1.456e+07
1.456e+03, 1.456e+01, 1.456e+08
1.677e+00, 1.677e-02, 1.677e+05
3.354e+00, 3.354e-02, 3.354e+05
5.030e+00, 5.030e-02, 5.030e+05
6.707e+00, 6.707e-02, 6.707e+05
8.384e+00, 8.384e-02, 8.384e+05
1.006e+01, 1.006e-01, 1.006e+06
1.174e+01, 1.174e-01, 1.174e+06
1.341e+01, 1.341e-01, 1.341e+06
1.509e+01, 1.509e-01, 1.509e+06
1.677e+01, 1.677e-01, 1.677e+06
4.192e+01, 4.192e-01, 4.192e+06
8.384e+01, 8.384e-01, 8.384e+06
1.677e+02, 1.677e+00, 1.677e+07
1.677e+03, 1.677e+01, 1.677e+08
1.931e+00, 1.931e-02, 1.931e+05
3.861e+00, 3.861e-02, 3.861e+05
5.792e+00, 5.792e-02, 5.792e+05
7.723e+00, 7.723e-02, 7.723e+05
9.653e+00, 9.653e-02, 9.653e+05
1.158e+01, 1.158e-01, 1.158e+06
1.351e+01, 1.351e-01, 1.351e+06
1.545e+01, 1.545e-01, 1.545e+06
1.738e+01, 1.738e-01, 1.738e+06
1.931e+01, 1.931e-01, 1.931e+06
4.827e+01, 4.827e-01, 4.827e+06
9.653e+01, 9.653e-01, 9.653e+06
1.931e+02, 1.931e+00, 1.931e+07
1.931e+03, 1.931e+01, 1.931e+08
2.223e+00, 2.223e-02, 2.223e+05
4.446e+00, 4.446e-02, 4.446e+05
6.669e+00, 6.669e-02, 6.669e+05
8.892e+00, 8.892e-02, 8.892e+05
1.111e+01, 1.111e-01, 1.111e+06
1.334e+01, 1.334e-01, 1.334e+06
1.556e+01, 1.556e-01, 1.556e+06
1.778e+01, 1.778e-01, 1.778e+06
2.001e+01, 2.001e-01, 2.001e+06
2.223e+01, 2.223e-01, 2.223e+06
5.557e+01, 5.557e-01, 5.557e+06
1.111e+02, 1.111e+00, 1.111e+07
2.223e+02, 2.223e+00, 2.223e+07
2.223e+03, 2.223e+01, 2.223e+08
2.560e+00, 2.560e-02, 2.560e+05
5.119e+00, 5.119e-02, 5.119e+05
7.679e+00, 7.679e-02, 7.679e+05
1.024e+01, 1.024e-01, 1.024e+06
1.280e+01, 1.280e-01, 1.280e+06
1.536e+01, 1.536e-01, 1.536e+06
1.792e+01, 1.792e-01, 1.792e+06
2.048e+01, 2.048e-01, 2.048e+06
2.304e+01, 2.304e-01, 2.304e+06
2.560e+01, 2.560e-01, 2.560e+06
6.399e+01, 6.399e-01, 6.399e+06
1.280e+02, 1.280e+00, 1.280e+07
2.560e+02, 2.560e+00, 2.560e+07
2.560e+03, 2.560e+01, 2.560e+08
2.947e+00, 2.947e-02, 2.947e+05
5.894e+00, 5.894e-02, 5.894e+05
8.841e+00, 8.841e-02, 8.841e+05
1.179e+01, 1.179e-01, 1.179e+06
1.474e+01, 1.474e-01, 1.474e+06
1.768e+01, 1.768e-01, 1.768e+06
2.063e+01, 2.063e-01, 2.063e+06
2.358e+01, 2.358e-01, 2.358e+06
2.652e+01, 2.652e-01, 2.652e+06
2.947e+01, 2.947e-01, 2.947e+06
7.368e+01, 7.368e-01, 7.368e+06
1.474e+02, 1.474e+00, 1.474e+07
2.947e+02, 2.947e+00, 2.947e+07
2.947e+03, 2.947e+01, 2.947e+08
3.393e+00, 3.393e-02, 3.393e+05
6.786e+00, 6.786e-02, 6.786e+05
1.018e+01, 1.018e-01, 1.018e+06
1.357e+01, 1.357e-01, 1.357e+06
1.697e+01, 1.697e-01, 1.697e+06
2.036e+01, 2.036e-01, 2.036e+06
2.375e+01, 2.375e-01, 2.375e+06
2.715e+01, 2.715e-01, 2.715e+06
3.054e+01, 3.054e-01, 3.054e+06
3.393e+01, 3.393e-01, 3.393e+06
8.483e+01, 8.483e-01, 8.483e+06
1.697e+02, 1.697e+00, 1.697e+07
3.393e+02, 3.393e+00, 3.393e+07
3.393e+03, 3.393e+01, 3.393e+08
3.907e+00, 3.907e-02, 3.907e+05
7.814e+00, 7.814e-02, 7.814e+05
1.172e+01, 1.172e-01, 1.172e+06
1.563e+01, 1.563e-01, 1.563e+06
1.953e+01, 1.953e-01, 1.953e+06
2.344e+01, 2.344e-01, 2.344e+06
2.735e+01, 2.735e-01, 2.735e+06
3.126e+01, 3.126e-01, 3.126e+06
3.516e+01, 3.516e-01, 3.516e+06
3.907e+01, 3.907e-01, 3.907e+06
9.767e+01, 9.767e-01, 9.767e+06
1.953e+02, 1.953e+00, 1.953e+07
3.907e+02, 3.907e+00, 3.907e+07
3.907e+03, 3.907e+01, 3.907e+08
4.498e+00, 4.498e-02, 4.498e+05
8.997e+00, 8.997e-02, 8.997e+05
1.350e+01, 1.350e-01, 1.350e+06
1.799e+01, 1.799e-01, 1.799e+06
2.249e+01, 2.249e-01, 2.249e+06
2.699e+01, 2.699e-01, 2.699e+06
3.149e+01, 3.149e-01, 3.149e+06
3.599e+01, 3.599e-01, 3.599e+06
4.049e+01, 4.049e-01, 4.049e+06
4.498e+01, 4.498e-01, 4.498e+06
1.125e+02, 1.125e+00, 1.125e+07
2.249e+02, 2.249e+00, 2.249e+07
4.498e+02, 4.498e+00, 4.498e+07
4.498e+03, 4.498e+01, 4.498e+08
5.179e+00, 5.179e-02, 5.179e+05
1.036e+01, 1.036e-01, 1.036e+06
1.554e+01, 1.554e-01, 1.554e+06
2.072e+01, 2.072e-01, 2.072e+06
2.590e+01, 2.590e-01, 2.590e+06
3.108e+01, 3.108e-01, 3.108e+06
3.626e+01, 3.626e-01, 3.626e+06
4.144e+01, 4.144e-01, 4.144e+06
4.662e+01, 4.662e-01, 4.662e+06
5.179e+01, 5.179e-01, 5.179e+06
1.295e+02, 1.295e+00, 1.295e+07
2.590e+02, 2.590e+00, 2.590e+07
5.179e+02, 5.179e+00, 5.179e+07
5.179e+03, 5.179e+01, 5.179e+08
5.964e+00, 5.964e-02, 5.964e+05
1.193e+01, 1.193e-01, 1.193e+06
1.789e+01, 1.789e-01, 1.789e+06
2.385e+01, 2.385e-01, 2.385e+06
2.982e+01, 2.982e-01, 2.982e+06
3.578e+01, 3.578e-01, 3.578e+06
4.175e+01, 4.175e-01, 4.175e+06
4.771e+01, 4.771e-01, 4.771e+06
5.367e+01, 5.367e-01, 5.367e+06
5.964e+01, 5.964e-01, 5.964e+06
1.491e+02, 1.491e+00, 1.491e+07
